id,Residential Access,Employment Access,Education Access,Healthcare Access,lon,lat,id
366388361,183475.71303524388,106566.04935875995,9631.446521417649,934.9617383968706,106.7050119,10.7517869,366388361
366388784,171898.7115503056,145147.57635859845,40095.368112303724,1973.4701434930166,106.7176812,10.7493575,366388784
366391993,154165.88388275233,108891.93140229955,37197.256873365404,1646.4978757591534,106.7181586,10.7487323,366391993
366398155,424269.6425260403,1372674.4026192888,172528.77313084275,14432.340150530266,106.7064484,10.7629875,366398155
366401015,233266.8074627448,953451.6816799528,88325.85651721209,6143.995692977014,106.7144153,10.7608356,366401015
366401128,179921.91006114284,237984.0526094446,31962.00668839554,776.1584264895444,106.6891438,10.7547912,366401128
366401257,392072.853292644,1553531.1406947416,167552.4948972958,9077.880574522245,106.7016445,10.7623639,366401257
366401462,199381.5396050645,140925.85721549045,43033.93917716453,2786.563458836443,106.7158567,10.7504462,366401462
366402244,174869.52598078133,121809.83091386293,32562.792246869096,2625.4235425849756,106.7136893,10.7518533,366402244
366404448,368342.4419793879,1242634.156113309,206936.04231106106,10579.542243347456,106.7013583,10.7641409,366404448
366404499,199099.06052761292,1084183.3088579,134776.95901718992,17521.983046861762,106.7095241,10.7642413,366404499
366404537,309791.8846219346,1656177.9245596263,217093.22093222418,15137.61447873328,106.7064231,10.7667788,366404537
366404688,172581.54387742953,93386.7851592649,36124.0526949234,2324.9544473906144,106.7164002,10.7493528,366404688
366407711,102161.24421563822,520652.12794137094,0.0,0.0,106.7099185,10.7714691,366407711
366408252,330064.12351116916,2085995.4759403123,110439.94786533447,2744.491934634929,106.6985617,10.7596225,366408252
366408843,204854.4114982823,492919.70478396973,52975.43936166474,1943.1315642686907,106.7195904,10.75316,366408843
366410196,356149.0261922623,1300384.6133613843,235785.3235650731,13728.735051074675,106.7022746,10.7658008,366410196
366411937,483736.36596801685,630670.1670468769,72607.06666449568,1449.398672371248,106.7065758,10.7582321,366411937
366412572,161052.65638468828,861529.2345382551,41731.0182390239,282.75970108734134,106.7188494,10.7566655,366412572
366413639,412952.91234473785,1473259.4802556038,231053.5124571013,16263.368292527171,106.7053554,10.7643176,366413639
366413827,323208.0375478204,1661780.3787369868,219607.56645719477,14635.726547395865,106.7055861,10.7663629,366413827
366414310,475338.0916604276,959457.8954946102,63918.14434730949,246.12150079131317,106.7060276,10.756148,366414310
366414596,354307.8440856835,2418915.8364768173,94811.73092308377,963.7661672284974,106.6997448,10.7580171,366414596
366414667,490734.4415471133,667100.0731689194,130033.56720219301,81.17201760351853,106.7098029,10.7565457,366414667
366416132,199353.07349936516,377430.3578784989,48382.50023989129,2323.32646046395,106.7181379,10.7522541,366416132
366417172,10730.127998655138,1278611.6093446284,0.0,0.0,106.7144245,10.7640374,366417172
366417525,66950.38308415709,79201.2489037921,4484.791757330047,1162.870882617184,106.6842957,10.7496554,366417525
366419012,375912.0310171767,1691542.7620065138,247683.71584825544,16311.76237006092,106.7046365,10.7659002,366419012
366420050,424352.00630741304,1624414.4263069297,134774.32722586868,7146.699630777002,106.7028227,10.7612366,366420050
366421302,363978.0352856233,1197400.2991792941,120671.05271425289,6007.382841645128,106.7131484,10.7604373,366421302
366422023,490523.97910729377,900335.0955906888,98697.88845068584,6017.268099200759,106.7070748,10.7599421,366422023
366422333,178998.50070163427,106005.7520666475,8910.232853145062,1357.8103250517818,106.7035544,10.7517777,366422333
366422916,235327.3286609641,545142.3295547037,63834.39081317174,213.75288067025647,106.6952956,10.7533608,366422916
366423116,471191.62112351373,1715066.614885826,140737.1345226737,8459.921347249223,106.7042895,10.7609859,366423116
366427276,191545.01282043985,118937.8840658879,6357.241224433817,3023.814132954407,106.698717,10.7517229,366427276
366429097,271573.5598524408,1446888.106550712,94275.61832105424,4021.1215468893865,106.6969308,10.7608982,366429097
366430474,373294.3213795884,1253692.8307125564,210073.73402933113,10362.001905573657,106.7010118,10.7645102,366430474
366431629,174286.71473291528,103576.24922154406,7058.974389451762,3700.7811278956838,106.6967512,10.7517259,366431629
366431750,738.4361337992613,5115324.9543212885,0.0,0.0,106.7235784,10.7608593,366431750
366433677,186473.3050157186,146629.41038326864,41384.898292724894,2352.563913111493,106.7168313,10.74988,366433677
366433810,216065.24580221568,861160.7411361857,64944.15433466422,166.06416298753354,106.6971052,10.7530478,366433810
366434313,425239.75757946045,1347856.8562386588,132340.37477816342,10902.434046715682,106.7083189,10.7625172,366434313
366436202,185737.33265171008,190056.5446773654,43494.593708007575,2119.542910975835,106.7176845,10.7498874,366436202
366438241,0.0,4698791.875715332,0.0,0.0,106.7196398,10.7617753,366438241
366438592,170130.18048275463,96982.62926394293,7658.375784002791,3455.8177207174076,106.6955704,10.7516898,366438592
366438643,299745.52691269055,390303.47069547896,113582.59494248789,0.35407343637275734,106.7143092,10.7533616,366438643
366438993,165808.46612079485,115050.16639623101,16331.165556004795,1411.7839642961353,106.7096134,10.7518039,366438993
366439362,399154.2582042543,443647.7905474174,83430.31070361071,66.84607168051453,106.7078291,10.7532901,366439362
366439426,282386.0835431708,1529774.2272519905,106839.34294549431,4706.61209595014,106.6974012,10.7614866,366439426
366439564,223671.5339184,1474202.575140135,74599.43022138828,214.73843872199436,106.6981538,10.7543407,366439564
366441175,258178.69589994755,740130.2933812343,107848.61973434935,0.0,106.7175391,10.7569168,366441175
366441577,171493.77223853415,104788.41033855786,12417.659138201554,837.1045692663391,106.7067675,10.7518005,366441577
366442477,99804.4294203845,2435466.821102813,16028.10034582762,2555.767716244317,106.6842799,10.754181,366442477
366443219,171337.49676113666,93640.81710074129,34602.86239592821,2473.5937878227037,106.7158682,10.7493464,366443219
366444423,168330.95144194263,88006.26229831402,10666.758573663776,155.12880706869046,106.7050312,10.749805,366444423
366445204,186619.00501768957,122851.83937339166,40145.112661094165,2472.2706015229496,106.7163924,10.7498761,366445204
366445426,232953.19585011428,564439.7759210834,65274.75940752923,202.7398551040103,106.6954612,10.7530325,366445426
366446972,211907.72462432628,1750095.271829358,68200.25963996508,188.1029099400854,106.6995772,10.7545749,366446972
366447012,387996.16789980786,1687041.957515337,64587.58891837977,309.3066903606367,106.7024544,10.7560763,366447012
366448146,32373.221831125124,395431.58191351773,0.0,0.0,106.7131439,10.7649007,366448146
366450115,417196.78146245977,1595203.0893740614,187069.36184533473,11494.620620285075,106.7027015,10.7625436,366450115
366450380,156157.25426180527,91798.05771163874,36046.398016510546,1783.3167339538925,106.7176993,10.7487306,366450380
366451156,130091.36251964787,8713301.424373714,29499.112759757158,2993.5325189583746,106.6836951,10.7560572,366451156
366453380,242110.59674273414,382511.84732383507,96743.46801999185,0.0,106.715783,10.7534264,366453380
366453421,354145.1717212732,1511809.8216776,202978.1461478235,17558.892777053767,106.7071763,10.7650945,366453421
366454327,185707.21807069218,233644.98993748619,48580.503057509624,1572.5243285530246,106.7196176,10.7495842,366454327
366454449,395153.4051856473,1345420.7293926124,181823.90727029098,15167.159664220875,106.7067391,10.763536,366454449
366454457,489177.4003633227,960789.7320744569,114123.00490507246,1421.544742127895,106.7104446,10.7592658,366454457
366454649,485282.3659702471,563956.6591956605,128709.71315843714,85.83885750665408,106.7099586,10.7550592,366454649
366455483,337896.61283002055,1243006.0187519288,173572.13056986337,7847.019636659698,106.6999378,10.7638314,366455483
366456099,470414.93835390965,1457795.2559136145,163112.94170701053,12392.639083110009,106.7059213,10.7620028,366456099
366456478,169691.67089486567,160990.61557847905,41229.098043595164,1833.1673944396466,106.7181522,10.7493592,366456478
366456988,195113.93485636328,300082.3084609066,45441.37746193865,2578.4364182378554,106.7170129,10.7518712,366456988
366457628,148770.0223956327,107259.03352721348,4646.793646867953,2227.8146615189744,106.6993176,10.7494517,366457628
366458211,390021.9157480718,1680174.9467078606,66533.69315629719,320.429357809241,106.7025466,10.7563845,366458211
366461456,214034.65489080737,1051355.4824862522,113398.11239173521,14369.684304289309,106.7105547,10.7635396,366461456
366462118,505035.10759484436,1136451.5075131264,139799.29913244638,9022.566004835795,106.7074873,10.7610553,366462118
366462304,157020.69359488453,77770.14075804065,33103.9475991329,2013.0521678913872,106.7168566,10.7487275,366462304
366463885,189732.9436694873,112775.36476686194,7368.200103136009,2482.1535285179875,106.7002898,10.7517338,366463885
366464068,202580.47917246405,254793.8874414058,48398.253670473394,2146.6585816424904,106.7181383,10.7504638,366464068
366464083,144733.68935730043,725272.5034172417,18298.6838910586,566.8297920713061,106.722969,10.7565503,366464083
366464405,180601.59649009284,109345.7709913091,8074.53255983056,1967.1445737057925,106.701785,10.7517644,366464405
366464420,0.0,4407201.727632649,0.0,0.0,106.719172,10.7619028,366464420
366464635,156807.4610421681,77551.72256090127,31351.214485223813,2134.926982361873,106.7164105,10.7487258,366464635
366466472,100463.88602902858,92219.85091170878,6833.9940296333025,404.087516652687,106.6863689,10.7504657,366466472
366466532,188072.89965050743,227844.80181945945,42190.45356849806,2880.931643468097,106.7158332,10.7518694,366466532
366467187,483998.92319121567,990873.1594313678,120129.61511043398,1034.5875128558155,106.7111546,10.7588469,366467187
366467217,180652.7642626865,29820049.997697957,64593.13924364745,3958.0515335383557,106.6839548,10.7594668,366467217
366469410,425310.54109850095,1464113.786454231,222040.97448682884,15792.049637149028,106.7046798,10.7640384,366469410
366472803,216539.38690748328,888708.461031835,63585.157825076596,2616.2375950005107,106.715152,10.7594453,366472803
366473188,175087.36722831446,118506.8354069381,25173.04602606805,2205.8866188077172,106.712281,10.7518458,366473188
366473590,185784.45747916555,164823.4261329646,42413.92525463931,2238.8493528703493,106.717258,10.7498837,366473590
366473777,170446.81018769168,105637.59995297455,14599.507950936937,816.890207195282,106.707568,10.7518042,366473777
366474021,172269.0017186436,120513.68052110774,38622.71192247817,2087.7427609543965,106.7172722,10.7493525,366474021
366475568,155520.0319525449,78104.27538389829,29794.807531358118,2284.0341919374987,106.7158731,10.7487211,366475568
366478943,306088.0305441187,716474.3116557361,129798.23613524144,6.363518589486683,106.7159317,10.7565034,366478943
383552889,80447.36337124709,98770.24978093359,6113.1812562138875,1193.3264159342523,106.6843409,10.7496752,383552889
383553866,170089.81611094714,361250.85755183303,28633.44602623652,977.1504681341723,106.6885576,10.7542031,383553866
403597053,17441.187645505954,396116.6395832885,389.6461029272272,7.714360981713397,106.7023717,10.7492868,403597053
406628105,387120.13767174864,1794025.8360568262,272472.8102040556,25059.24069368373,106.7038772,10.7675598,406628105
406701350,188236.3368574921,376279.6124325093,36667.42867199457,318.1171941572055,106.7223825,10.753706,406701350
406701359,189002.82826466297,282043.5896627484,27044.751778265843,489.57902015234964,106.7242551,10.7516598,406701359
411917835,310940.796458466,1595268.6640269754,232981.5781438795,30765.120323875148,106.7045465,10.7709889,411917835
411917836,322350.1991503839,1670795.8556478866,248935.805412465,30465.801119790158,106.704554,10.7706454,411917836
411917837,404504.3100383317,2040595.5006305308,399536.6621876783,49598.342261742946,106.7012188,10.770821,411917837
411917839,396567.4619116451,1965960.9979391797,392694.77780182014,51331.02118235888,106.7010745,10.7711589,411917839
411917871,230315.2442915911,1373367.3765267306,166886.18716125653,18264.231441153286,106.7063614,10.7713849,411917871
411918000,355403.42751796613,11841244.310450226,209674.16659208818,80241.31822541762,106.6869501,10.7690284,411918000
411918169,398477.5928354292,39444338.99751487,207900.67660532493,38730.92020855049,106.6873953,10.764441,411918169
411918181,331791.13850165525,4069493.247780096,394743.94131786,51657.58986693314,106.69299,10.7716121,411918181
411918191,478470.991279101,22934980.898016628,336783.2305190842,25520.60539000058,106.6905496,10.7635026,411918191
411918200,384499.01384521887,1882464.8869146847,337309.2673036693,38760.823385885466,106.7009963,10.7676826,411918200
411918207,376211.5459267193,1815003.521018886,336369.08123281243,36231.7130349811,106.7006844,10.7674894,411918207
411918236,185000.81950328886,30339225.60292327,66103.4255210023,4175.174534252631,106.6840512,10.7595027,411918236
411918289,409928.93587990897,1817352.9903116578,414533.00860130804,25111.416678670994,106.698731,10.7663638,411918289
411918297,389664.3932995425,1926968.4917919787,341351.474464652,36158.55255259843,106.7012282,10.7672519,411918297
411918301,383992.4134021899,1881054.74656083,350413.94447386055,33888.68926889667,106.7009417,10.7671062,411918301
411918319,348541.3850014534,5497074.801932683,408104.8604095674,51406.17675150638,106.6929369,10.7710906,411918319
411918328,236304.70883997134,1334375.850909475,161377.4935560413,20403.018767789526,106.7057293,10.7718731,411918328
411918348,491390.88666249474,2155021.6330691953,559123.066735913,31695.846963942742,106.6960303,10.767055,411918348
411918383,361779.08729328256,1590215.766926975,367164.0469570737,16361.95432271914,106.6985799,10.7652355,411918383
411918396,388588.9794555612,11113429.811767671,277656.37515212304,69069.2420933101,106.6883241,10.7696835,411918396
411918407,400488.920148406,7110058.541611485,463981.78521748685,57051.12587986494,106.6929632,10.769659,411918407
411918414,350246.9379853462,8096380.526037294,320430.4419567882,60417.79185477416,106.690035,10.7709017,411918414
411918419,449631.6197722349,7156224.786035417,508394.8520211658,45675.10544108224,106.6937201,10.7688856,411918419
411918462,389172.72551868367,1901975.8115294348,315637.35320376355,36453.14524461347,106.702505,10.7694283,411918462
411918465,408782.9264526297,38515924.12075624,223173.63501593625,24873.654231536333,106.687691,10.762927,411918465
411918543,285586.22142708936,1288756.68511619,319016.97095852176,47962.9450870627,106.6962056,10.7718453,411918543
411918668,434076.19409074425,27146643.97618736,242947.59322744992,11050.876302082734,106.6896603,10.761662,411918668
411918679,233675.18233776803,9677547.095026229,97080.32934852455,52176.67469081873,106.6835828,10.7693251,411918679
411918681,227883.54847257052,8483557.582609074,92920.83579756622,50350.68550607767,106.6837453,10.7694974,411918681
411918697,343467.61210997385,6605191.7243725015,387498.0258621541,52461.57201362068,106.6924572,10.7707599,411918697
411918733,373922.9518822936,3556669.7037040433,227765.90276165755,7548.242620049315,106.693442,10.761438,411918733
411918739,408853.49688828376,2736109.0922480756,298972.8268583336,8054.437642617376,106.694297,10.7625938,411918739
411918741,405688.555003334,2509786.425685931,302240.0828424586,7855.728340580197,106.6944027,10.7626865,411918741
411918836,156578.39609392895,1274995.7085008267,63643.82861757413,37907.534667325264,106.6835654,10.7724997,411918836
411918846,160867.54384299892,1354671.5631687422,66502.86001136835,39012.20234822606,106.6837455,10.7725764,411918846
411918860,384513.54679747083,1896263.9321844755,344190.84603922046,44213.603742277155,106.702419,10.7710878,411918860
411918861,428636.89868914714,1775589.7670357272,448127.5288135333,15027.487923932535,106.6971556,10.7651679,411918861
411918862,358707.9899313652,1787954.0760221363,302481.7895655563,36379.71181377829,106.7035182,10.7706954,411918862
411918863,394148.2469851248,1950821.2391326257,351417.5389684598,42483.51383477019,106.7025753,10.7707369,411918863
411918867,341563.22426048445,1693359.0191955573,285102.74797521776,37739.61410082136,106.7033699,10.7710421,411918867
411918897,221060.20639038208,14095189.15355612,74793.08583938645,4362.72408768544,106.6892859,10.7573643,411918897
411918901,241919.70743235774,17094764.639322408,86916.21261211767,5303.035582979934,106.6888941,10.757862,411918901
411918902,231109.59697814708,15761126.58391507,80591.578110614,4889.054222528246,106.6890664,10.7576394,411918902
411918905,250841.0868227164,18716005.240703758,89331.75741311153,5802.381711062256,106.6886825,10.7581402,411918905
411918906,258991.22873619458,20247796.05196765,93586.82625878781,6225.184819094475,106.6884409,10.7583554,411918906
411918908,266278.95282279374,22182782.834685232,97754.72121926797,6537.2351701655225,106.6881436,10.7586069,411918908
411918926,339166.93806660146,6418445.125478764,373770.0633053394,51956.625607010756,106.69163,10.7709517,411918926
411919062,409794.3302543704,7715465.936979552,468112.1577158354,57947.815256544345,106.6926954,10.769556,411919062
411919179,403676.8795355112,2095132.500027154,405264.7486979958,50244.15949762003,106.6999466,10.7694433,411919179
411919229,362202.13944648945,1718232.0747955644,342122.5099811633,53831.75853584689,106.7007595,10.7718113,411919229
411919288,230171.0937722165,4599314.968918143,110463.28387381606,55180.66390134131,106.6852914,10.7721518,411919288
411919362,343502.4603765573,1640091.2687490818,365149.8467820019,68399.29003519971,106.6990396,10.7720565,411919362
411919363,374841.58653424087,1787889.5258114769,397125.5560221924,65945.67653451272,106.6987958,10.7717135,411919363
411919456,492775.21088155714,2162740.0735993055,574604.2808334407,34352.35764706582,106.6958543,10.7673525,411919456
411919474,355711.52605339815,1687603.3632205592,346058.7008553764,55682.70730033549,106.7004991,10.7716071,411919474
411919485,409226.7485898931,2046182.7231730265,448902.4601571829,60718.87591050279,106.6990937,10.7708646,411919485
411919522,357308.9182449884,3804816.0914958576,428661.7039443027,53139.90793156063,106.6936938,10.7713217,411919522
411920159,351376.60342365695,3040570.2543297163,196246.86566847868,7130.811242317196,106.693717,10.76109,411920159
411920160,347966.8003743908,2763156.120821681,197446.9181531264,6944.185437019233,106.693826,10.760969,411920160
411920161,347977.611652288,2818607.3019276573,196280.33337489542,6978.614572202764,106.693803,10.760994,411920161
411920162,365816.5575770499,3583204.6111538494,214390.47196229405,7474.28919784352,106.693489,10.761258,411920162
411920163,374009.4411932581,3675076.061329172,225250.85441018347,7622.777047561123,106.693378,10.761401,411920163
411920164,361061.7846136857,3417875.6030340595,208570.29575916397,7371.871527685593,106.69356,10.761212,411920164
411920168,377451.7458474053,3830196.7965679145,227664.94996633034,7719.854176284725,106.693317,10.761461,411920168
411920169,391606.4430942036,4236966.889934442,241930.53628379764,7971.060852616321,106.6931661,10.7616047,411920169
411920260,223820.85995906417,16563721.24599238,73536.63956499359,5452.843763175983,106.687912,10.7577326,411920260
411920342,313871.5619657715,1333286.3658779094,165109.4306333123,5991.312054101576,106.6940224,10.7607077,411920342
411920343,321021.03642426827,1625894.280286634,175894.39644847382,6208.060273226706,106.6938968,10.7608343,411920343
411920344,319282.1182495287,1554097.7103314935,173345.07280227257,6157.375102938093,106.6939274,10.7608059,411920344
411920346,307015.6031339489,1039020.9138192384,153028.3549668913,5748.7637732410085,106.6941505,10.760555,411920346
411920374,174684.08613753997,13442739.335864985,46735.52829012013,3899.768686124942,106.687039,10.756651,411920374
411920428,433536.968495585,1669393.8992108612,398437.95879494335,12177.58901583751,106.6967187,10.7646734,411920428
411920449,370372.6153261508,33122334.386324946,193463.34993669923,47506.42549487341,106.6867051,10.7653805,411920449
411920459,430246.03056689905,1642044.4901756723,389761.9013469626,11321.674423087561,106.6966015,10.7645757,411920459
411920460,430901.9636621546,1671680.4852743412,397835.72005977866,13141.256811665451,106.6964664,10.764809,411920460
411920463,441221.9525352328,1725179.0490170144,413114.683632151,14662.090050396402,106.6963625,10.7649737,411920463
411920464,445676.2308280549,1747924.412959381,419864.6393111685,15271.456571257104,106.6963209,10.7650397,411920464
411920467,447663.9668237984,1782675.998030303,431352.4810323205,16641.918044271828,106.6962261,10.7651898,411920467
411920469,434239.07272485446,1692682.4884014097,405503.63407583087,13952.893019425304,106.6966069,10.7648774,411920469
411920472,444626.83682059334,1745517.6312656943,420353.4700928478,15464.754811144712,106.6965092,10.7650456,411920472
411920473,449125.1766487365,1768213.27265587,427058.02756303526,16072.85182299083,106.6964699,10.7651133,411920473
411920476,450254.1807030626,1801410.8296241243,438753.4019782421,17513.019961371694,106.6963753,10.7652774,411920476
411920479,451054.53896236647,1825185.4844790804,446663.27144487976,18581.004341877553,106.6963038,10.7653974,411920479
411920480,467874.2431361845,1958242.1554291062,486933.0718417389,23074.555186153117,106.6960241,10.7659035,411920480
411920496,448370.84457207326,1807031.814908707,439392.8192031291,17687.939473940914,106.6961541,10.7653037,411920496
411920498,466511.5069737355,1944140.1201558853,478096.64209402114,22068.167241038867,106.6958731,10.7657801,411920498
411920518,403286.8945052529,33509811.212532,231213.86397254444,31850.077652654047,106.68869,10.764233,411920518
411920523,381433.1353186382,32263980.77394666,211149.13015900095,30708.638574576646,106.68898,10.764373,411920523
411920524,381697.32097194926,32263432.964588605,210809.769848313,31024.483873468635,106.688944,10.764395,411920524
411920526,401694.924395497,33398868.840958834,228466.98664087494,32543.46131474676,106.688701,10.76433,411920526
411920542,431472.32480852643,1695502.5155259385,410096.8411682839,14488.368228616677,106.6967485,10.7649643,411920542
411920646,312359.9367267579,20259472.966202613,125202.9778731187,7664.381645924537,106.68894,10.7595125,411920646
411920649,295652.174282997,16976891.983690817,114847.58373704289,6910.813434963002,106.68947,10.759023,411920649
411920668,505728.55983630446,15404359.565571496,429224.9930993492,46960.36389420579,106.6906329,10.7664393,411920668
411920687,330843.41140596743,16642521.498127278,139809.5993116043,8149.94612706198,106.689906,10.76084,411920687
411920722,340237.21980031335,14659544.64359185,140949.37010619006,7539.514953783349,106.690284,10.759862,411920722
411920754,295760.7084026297,8429954.938799543,126228.39108079555,6138.130854866653,106.6924616,10.7600769,411920754
411920776,228129.14429666256,4140620.479886269,107512.78617224378,53531.1299226502,106.685461,10.772301,411920776
411920777,238013.14010127384,4548453.110838132,113044.10546235745,55090.603045640055,106.685604,10.772157,411920777
411920778,240773.60901690664,4668873.218549419,114621.16699091828,55550.69909965934,106.685642,10.772117,411920778
411920780,262310.3905413737,5491137.277492191,126245.96464971492,58681.59376839523,106.6859069,10.7717942,411920780
411920788,252189.92241672543,38249236.68281488,95007.14447542564,5026.713212041907,106.6853651,10.7604348,411920788
411920792,469956.1040663027,1970335.429932953,493190.32534463087,23757.972170390938,106.696122,10.7659836,411920792
411920794,451262.13422316883,1809214.63143774,443278.81674174784,18042.345564148156,106.6965085,10.7653573,411920794
411920799,449985.191936345,1773869.742610387,431192.2359606327,16546.06999842232,106.6966107,10.7651885,411920799
411920801,443630.7657505709,1747509.202110562,424220.3348995285,15943.65067872393,106.6966522,10.7651236,411920801
411920939,366973.45545300026,11045319.768199684,235944.62282294835,68603.37686513393,106.6878097,10.7697415,411920939
411920941,384582.64958798833,11631909.93607578,263763.8957035676,71236.29140044366,106.688077,10.7694415,411920941
411920943,314893.96241508314,9178267.817706326,131375.7451769524,6356.834215139049,106.6917854,10.7594796,411920943
411920944,283697.72344073246,6315793.5918227695,117425.28636858454,5676.728441560888,106.691229,10.759242,411920944
411920948,312987.4421786835,8086311.350883933,167284.55200237135,68591.42359432812,106.6868036,10.7707733,411920948
411920950,326054.44708305196,8821640.379754504,177676.8647560531,66085.9361458308,106.6871132,10.7704647,411920950
411920951,331172.7367340432,9090590.920330863,185293.84962298637,65665.65243298873,106.6871999,10.7703806,411920951
411920952,329836.51889314834,9191027.835536629,183884.81596405897,65318.202611665016,106.6872364,10.7703438,411920952
411920960,400590.15881654865,9280842.343360323,406428.4802681843,55819.19210946218,106.69137,10.769562,411920960
411920965,393926.9460588412,9678840.754147485,398039.207394693,55911.11640135113,106.691214,10.769423,411920965
411920969,401673.82725761714,10484553.385065265,389744.1914919752,57770.608256787935,106.6908975,10.7696728,411920969
411920979,271479.7123119833,6669514.610375473,134390.258719206,63714.07730865514,106.6857396,10.7704746,411920979
411920980,260896.7548390239,5962297.517554212,124329.33777952818,61518.44648664563,106.6854786,10.7701907,411920980
411920983,283564.04730099865,7456014.79439173,143998.94315091704,65913.3515950801,106.6859831,10.7707395,411920983
411920987,268076.1489260803,13774962.186988726,118858.83685577534,58942.68579200259,106.6841682,10.768778,411920987
411920988,252935.7988267017,6703455.47336365,101373.04976724053,4804.023752354357,106.6905316,10.7587993,411920988
411920989,253883.8687055865,6396479.4855360165,118582.76406541126,59518.061272877625,106.6852411,10.7699324,411920989
411920990,250303.42083780858,8999640.321895264,113529.33996251874,55974.01292816089,106.6848117,10.7694797,411920990
411920991,251364.8604715182,9963460.435648257,112581.87826631393,54880.78074477487,106.6846763,10.76934,411920991
411921120,372222.5211709941,13987807.262298463,292615.95652432117,33256.87448280827,106.6897068,10.7647832,411921120
411921123,400711.4762260276,33300037.074742354,226131.69700382324,33166.51409917206,106.688711,10.764417,411921123
411921139,370615.37459405616,2704885.632241454,239418.74025307485,7257.777849621772,106.69382,10.761701,411921139
411921148,359187.53896782035,2549883.135264236,222532.5247724612,7001.176023274698,106.693755,10.761429,411921148
411921149,365487.44320960506,2159314.057617879,240001.86702997916,7318.376268402749,106.694095,10.761651,411921149
411921150,232433.73487836198,4038364.8215333903,110473.70240307476,53201.345582730406,106.685669,10.772312,411921150
411921152,226892.28208943357,3816962.6639144216,107370.75058153094,52353.44128945897,106.685589,10.772397,411921152
411921153,374641.45106106723,2380362.9273477946,247899.3042252233,7466.180507944384,106.694026,10.761744,411921153
411921156,235627.22868630933,4228909.92789378,112214.41209870376,53917.19154176221,106.685731,10.772248,411921156
411921157,258847.3202008279,5146872.048165117,125147.18734075126,57405.60463368832,106.6860204,10.7719162,411921157
411921169,435391.9260675969,34677302.885850824,270241.34297231486,24718.957702000014,106.6884855,10.7632496,411921169
411921193,498355.6855666875,17413824.910311196,417752.46712604223,34027.67617109627,106.691379,10.765047,411921193
411921201,218443.42611203043,3721383.8387997528,98932.35463761674,52582.87923995738,106.6850979,10.7714675,411921201
411921202,225106.5992649576,4032331.437735058,103033.17713386304,53767.90851551951,106.6850137,10.7713534,411921202
411921204,211356.44041592436,3437616.687781382,95681.57546100298,51492.024791555355,106.685198,10.771551,411921204
411921206,216452.70875629334,3346446.276051367,102269.0734203236,50559.28889371581,106.685446,10.772559,411921206
411921208,211571.24430946802,7142886.665932288,84705.6381861518,48092.37773951934,106.6834142,10.769638,411921208
411921210,209405.8707951201,6151281.783125068,83304.34511918577,45764.3771170374,106.6836534,10.7698949,411921210
411921212,208347.8823714582,4387530.61627124,86364.79682017349,49039.31021454358,106.6842689,10.770538,411921212
411921213,220427.89099304206,3786567.0488936165,99682.28795774914,52995.14330583329,106.6849296,10.7712632,411921213
411921220,376993.2139913426,18918000.111402556,164322.87326462247,8468.089431726385,106.6910076,10.7608587,411921220
411921228,449224.6274136289,14490039.778784746,295611.98197339405,11502.739151380005,106.6915474,10.7621729,411921228
