id,Residential Access,Employment Access,Education Access,Healthcare Access,lon,lat,id
366467187,454121.84143065417,421431.0511528348,199967.92724400692,142.54063911744626,106.7111546,10.7588469,366467187
366467217,180652.76427667882,29820049.997697957,64593.13924364745,3958.0515335383557,106.6839548,10.7594668,366467217
366469410,474425.38375653053,1303655.1610878913,205871.13386237284,7220.735263546559,106.7046798,10.7640384,366469410
366472803,128707.59873238501,263965.3930496053,116015.7578465117,10.192135704205137,106.715152,10.7594453,366472803
366473188,175087.36722831446,118506.8354069381,25173.04602606805,2205.8866188077172,106.712281,10.7518458,366473188
366473590,185784.45747916555,164823.4261329646,42413.92525463931,2238.8493528703493,106.717258,10.7498837,366473590
366473777,170446.81018769168,105637.59995297455,14599.507950936937,816.890207195282,106.707568,10.7518042,366473777
366474021,172269.0017186436,120513.68052110774,38622.71192247817,2087.7427609543965,106.7172722,10.7493525,366474021
366475568,155520.0319525449,78104.27538389829,29794.807531358118,2284.0341919374987,106.7158731,10.7487211,366475568
366478943,262359.97157148394,350115.1288760403,183469.5271667903,6.363518589486683,106.7159317,10.7565034,366478943
383552889,80447.36337124709,98770.24978093359,6113.1812562138875,1193.3264159342523,106.6843409,10.7496752,383552889
383553866,170089.81611094714,361250.85755183303,28633.44602623652,977.1504681341723,106.6885576,10.7542031,383553866
403597053,17441.187645505954,396116.6395832885,389.6461029272272,7.714360981713397,106.7023717,10.7492868,403597053
406628105,410060.39785072504,1730701.951388918,250722.48312254617,20592.859384771487,106.7038772,10.7675598,406628105
406701350,185186.8868795599,345154.17074322933,48924.08923153098,318.1171941572055,106.7223825,10.753706,406701350
406701359,188997.13203170628,281998.6361577876,27044.751778265843,489.57902015234964,106.7242551,10.7516598,406701359
411917835,310371.84102575,1579276.9939445904,224149.17457489902,30408.321085660256,106.7045465,10.7709889,411917835
411917836,321010.1511945189,1649152.7856898447,237307.27876493175,29553.425265568178,106.704554,10.7706454,411917836
411917837,404504.3100383317,2040595.5006305308,399536.6621876783,49598.342261742946,106.7012188,10.770821,411917837
411917839,396567.4619116451,1965960.9979391797,392694.77780182014,51331.02118235888,106.7010745,10.7711589,411917839
411917871,227369.16162519628,1335878.6800356123,148682.9828398716,15976.638458962438,106.7063614,10.7713849,411917871
411918000,355403.42754733533,11841244.310450226,209674.16659208818,80241.31822541762,106.6869501,10.7690284,411918000
411918169,398477.5928841597,39444338.99751487,207900.67660532493,38730.92020855049,106.6873953,10.764441,411918169
411918181,331791.13850328355,4069493.247780096,394743.94131786,51657.58986693314,106.69299,10.7716121,411918181
411918191,478470.9913020458,22934980.898016628,336783.2305190842,25520.60539000058,106.6905496,10.7635026,411918191
411918200,384324.7675142712,1882266.8319260955,337309.2673036693,38760.823385885466,106.7009963,10.7676826,411918200
411918207,375798.892751692,1814711.3211182193,336369.08123281243,36231.7130349811,106.7006844,10.7674894,411918207
411918236,185000.81951785414,30339225.60292327,66103.4255210023,4175.174534252631,106.6840512,10.7595027,411918236
411918289,409507.91419860756,1817048.3168490783,414533.00860130804,25111.416678670994,106.698731,10.7663638,411918289
411918297,389272.61633484287,1926255.687807857,341351.474464652,36158.55255259843,106.7012282,10.7672519,411918297
411918301,383357.44193534803,1880429.2364275628,350413.94447386055,33888.68926889667,106.7009417,10.7671062,411918301
411918319,348541.3850070972,5497074.801932683,408104.8604095674,51406.17675150638,106.6929369,10.7710906,411918319
411918328,234807.8407321462,1311583.4329348023,149180.30824185768,19377.653088440024,106.7057293,10.7718731,411918328
411918348,491390.88666249474,2155021.6330691953,559123.066735913,31695.846963942742,106.6960303,10.767055,411918348
411918383,361779.08729328256,1590215.766926975,367164.0469570737,16361.95432271914,106.6985799,10.7652355,411918383
411918396,388588.9794817442,11113429.811767671,277656.37515212304,69069.2420933101,106.6883241,10.7696835,411918396
411918407,400488.92015808955,7110058.541611485,463981.78521748685,57051.12587986494,106.6929632,10.769659,411918407
411918414,350246.937999626,8096380.526037294,320430.4419567882,60417.79185477416,106.690035,10.7709017,411918414
411918419,449631.6197817421,7156224.786035417,508394.8520211658,45675.10544108224,106.6937201,10.7688856,411918419
411918462,388176.4900909985,1893283.4596688368,311620.2454286603,36453.14524461347,106.702505,10.7694283,411918462
411918465,408782.9264904415,38515924.12075624,223173.63501593625,24873.654231536333,106.687691,10.762927,411918465
411918543,285586.22142708936,1288756.68511619,319016.97095852176,47962.9450870627,106.6962056,10.7718453,411918543
411918668,434076.19411547924,27146643.97618736,242947.59322744992,11050.876302082734,106.6896603,10.761662,411918668
411918679,233675.1823660608,9677547.095026229,97080.32934852455,52176.67469081873,106.6835828,10.7693251,411918679
411918681,227883.5484995345,8483557.582609074,92920.83579756622,50350.68550607767,106.6837453,10.7694974,411918681
411918697,343467.61211887456,6605191.7243725015,387498.0258621541,52461.57201362068,106.6924572,10.7707599,411918697
411918733,373922.9518822936,3556669.7037040433,227765.90276165755,7548.242620049315,106.693442,10.761438,411918733
411918739,408853.49688828376,2736109.0922480756,298972.8268583336,8054.437642617376,106.694297,10.7625938,411918739
411918741,405688.555003334,2509786.425685931,302240.0828424586,7855.728340580197,106.6944027,10.7626865,411918741
411918836,156578.3960973218,1274995.7085008267,63643.82861757413,37907.534667325264,106.6835654,10.7724997,411918836
411918846,160867.54384530085,1354671.5631687422,66502.86001136835,39012.20234822606,106.6837455,10.7725764,411918846
411918860,384297.2440274753,1895461.2939221933,344190.84603922046,44213.603742277155,106.702419,10.7710878,411918860
411918861,428636.89868914714,1775589.7670357272,448127.5288135333,15027.487923932535,106.6971556,10.7651679,411918861
411918862,358446.7960245138,1781631.224515068,299239.1572903723,36379.71181377829,106.7035182,10.7706954,411918862
411918863,393638.04938258394,1949153.3832671822,351417.5389684598,42483.51383477019,106.7025753,10.7707369,411918863
411918867,341563.22426048445,1692355.9345391109,285102.74797521776,37739.61410082136,106.7033699,10.7710421,411918867
411918897,221060.20639038208,14095189.15355612,74793.08583938645,4362.72408768544,106.6892859,10.7573643,411918897
411918901,241919.70743235774,17094764.639322408,86916.21261211767,5303.035582979934,106.6888941,10.757862,411918901
411918902,231109.59697814708,15761126.58391507,80591.578110614,4889.054222528246,106.6890664,10.7576394,411918902
411918905,250841.08682394275,18716005.240703758,89331.75741311153,5802.381711062256,106.6886825,10.7581402,411918905
411918906,258991.2287392334,20247796.05196765,93586.82625878781,6225.184819094475,106.6884409,10.7583554,411918906
411918908,266278.95282801305,22182782.834685232,97754.72121926797,6537.2351701655225,106.6881436,10.7586069,411918908
411918926,339166.9380749577,6418445.125478764,373770.0633053394,51956.625607010756,106.69163,10.7709517,411918926
411919062,409794.3302656522,7715465.936979552,468112.1577158354,57947.815256544345,106.6926954,10.769556,411919062
411919179,403676.8795355112,2095132.500027154,405264.7486979958,50244.15949762003,106.6999466,10.7694433,411919179
411919229,362202.13944648945,1718232.0747955644,342122.5099811633,53831.75853584689,106.7007595,10.7718113,411919229
411919288,230171.09378315732,4599314.968918143,110463.28387381606,55180.66390134131,106.6852914,10.7721518,411919288
411919362,343502.4603765573,1640091.2687490818,365149.8467820019,68399.29003519971,106.6990396,10.7720565,411919362
411919363,374841.58653424087,1787889.5258114769,397125.5560221924,65945.67653451272,106.6987958,10.7717135,411919363
411919456,492775.21088155714,2162740.0735993055,574604.2808334407,34352.35764706582,106.6958543,10.7673525,411919456
411919474,355711.52605339815,1687603.3632205592,346058.7008553764,55682.70730033549,106.7004991,10.7716071,411919474
411919485,409226.7485898931,2046182.7231730265,448902.4601571829,60718.87591050279,106.6990937,10.7708646,411919485
411919522,357308.9182456899,3804816.0914958576,428661.7039443027,53139.90793156063,106.6936938,10.7713217,411919522
411920159,351376.60342365695,3040570.2543297163,196246.86566847868,7130.811242317196,106.693717,10.76109,411920159
411920160,347966.8003743908,2763156.120821681,197446.9181531264,6944.185437019233,106.693826,10.760969,411920160
411920161,347977.611652288,2818607.3019276573,196280.33337489542,6978.614572202764,106.693803,10.760994,411920161
411920162,365816.5575770499,3583204.6111538494,214390.47196229405,7474.28919784352,106.693489,10.761258,411920162
411920163,374009.4411932581,3675076.061329172,225250.85441018347,7622.777047561123,106.693378,10.761401,411920163
411920164,361061.7846136857,3417875.6030340595,208570.29575916397,7371.871527685593,106.69356,10.761212,411920164
411920168,377451.7458474053,3830196.7965679145,227664.94996633034,7719.854176284725,106.693317,10.761461,411920168
411920169,391606.44309528836,4236966.889934442,241930.53628379764,7971.060852616321,106.6931661,10.7616047,411920169
411920260,223820.85995906417,16563721.24599238,73536.63956499359,5452.843763175983,106.687912,10.7577326,411920260
411920342,313871.5619657715,1333286.3658779094,165109.4306333123,5991.312054101576,106.6940224,10.7607077,411920342
411920343,321021.03642426827,1625894.280286634,175894.39644847382,6208.060273226706,106.6938968,10.7608343,411920343
411920344,319282.1182495287,1554097.7103314935,173345.07280227257,6157.375102938093,106.6939274,10.7608059,411920344
411920346,307015.6031339489,1039020.9138192384,153028.3549668913,5748.7637732410085,106.6941505,10.760555,411920346
411920374,174684.08613753997,13442739.335864985,46735.52829012013,3899.768686124942,106.687039,10.756651,411920374
411920428,433536.968495585,1669393.8992108612,398437.95879494335,12177.58901583751,106.6967187,10.7646734,411920428
411920449,370372.61538372847,33122334.386324946,193463.34993669923,47506.42549487341,106.6867051,10.7653805,411920449
411920459,430246.03056689905,1642044.4901756723,389761.9013469626,11321.674423087561,106.6966015,10.7645757,411920459
411920460,430901.9636621546,1671680.4852743412,397835.72005977866,13141.256811665451,106.6964664,10.764809,411920460
411920463,441221.9525352328,1725179.0490170144,413114.683632151,14662.090050396402,106.6963625,10.7649737,411920463
411920464,445676.2308280549,1747924.412959381,419864.6393111685,15271.456571257104,106.6963209,10.7650397,411920464
411920467,447663.9668237984,1782675.998030303,431352.4810323205,16641.918044271828,106.6962261,10.7651898,411920467
411920469,434239.07272485446,1692682.4884014097,405503.63407583087,13952.893019425304,106.6966069,10.7648774,411920469
411920472,444626.83682059334,1745517.6312656943,420353.4700928478,15464.754811144712,106.6965092,10.7650456,411920472
411920473,449125.1766487365,1768213.27265587,427058.02756303526,16072.85182299083,106.6964699,10.7651133,411920473
411920476,450254.1807030626,1801410.8296241243,438753.4019782421,17513.019961371694,106.6963753,10.7652774,411920476
411920479,451054.53896236647,1825185.4844790804,446663.27144487976,18581.004341877553,106.6963038,10.7653974,411920479
411920480,467874.2431361845,1958242.1554291062,486933.0718417389,23074.555186153117,106.6960241,10.7659035,411920480
411920496,448370.84457207326,1807031.814908707,439392.8192031291,17687.939473940914,106.6961541,10.7653037,411920496
411920498,466511.5069737355,1944140.1201558853,478096.64209402114,22068.167241038867,106.6958731,10.7657801,411920498
411920518,403286.8945476389,33509811.212532,231213.86397254444,31850.077652654047,106.68869,10.764233,411920518
411920523,381433.1353605351,32263980.77394666,211149.13015900095,30708.638574576646,106.68898,10.764373,411920523
411920524,381697.32101408177,32263432.964588605,210809.769848313,31024.483873468635,106.688944,10.764395,411920524
411920526,401694.9244384352,33398868.840958834,228466.98664087494,32543.46131474676,106.688701,10.76433,411920526
411920542,431472.32480852643,1695502.5155259385,410096.8411682839,14488.368228616677,106.6967485,10.7649643,411920542
411920646,312359.936736119,20259472.966202613,125202.9778731187,7664.381645924537,106.68894,10.7595125,411920646
411920649,295652.17428924015,16976891.983690817,114847.58373704289,6910.813434963002,106.68947,10.759023,411920649
411920668,505728.5598630828,15404359.565571496,429224.9930993492,46960.36389420579,106.6906329,10.7664393,411920668
411920687,330843.4114193325,16642521.498127278,139809.5993116043,8149.94612706198,106.689906,10.76084,411920687
411920722,340237.219811361,14659544.64359185,140949.37010619006,7539.514953783349,106.690284,10.759862,411920722
411920754,295760.7084070091,8429954.938799543,126228.39108079555,6138.130854866653,106.6924616,10.7600769,411920754
411920776,228129.14430633816,4140620.479886269,107512.78617224378,53531.1299226502,106.685461,10.772301,411920776
411920777,238013.14011199257,4548453.110838132,113044.10546235745,55090.603045640055,106.685604,10.772157,411920777
411920778,240773.60902793487,4668873.218549419,114621.16699091828,55550.69909965934,106.685642,10.772117,411920778
411920780,262310.3905544922,5491137.277492191,126245.96464971492,58681.59376839523,106.6859069,10.7717942,411920780
411920788,252189.92244066717,38249236.68281488,95007.14447542564,5026.713212041907,106.6853651,10.7604348,411920788
411920792,469956.1040663027,1970335.429932953,493190.32534463087,23757.972170390938,106.696122,10.7659836,411920792
411920794,451262.13422316883,1809214.63143774,443278.81674174784,18042.345564148156,106.6965085,10.7653573,411920794
411920799,449985.191936345,1773869.742610387,431192.2359606327,16546.06999842232,106.6966107,10.7651885,411920799
411920801,443630.7657505709,1747509.202110562,424220.3348995285,15943.65067872393,106.6966522,10.7651236,411920801
411920939,366973.4554797234,11045319.768199684,235944.62282294835,68603.37686513393,106.6878097,10.7697415,411920939
411920941,384582.6496161107,11631909.93607578,263763.8957035676,71236.29140044366,106.688077,10.7694415,411920941
411920943,314893.96242019814,9178267.817706326,131375.7451769524,6356.834215139049,106.6917854,10.7594796,411920943
411920944,283697.72344247566,6315793.5918227695,117425.28636858454,5676.728441560888,106.691229,10.759242,411920944
411920948,312987.44219843356,8086311.350883933,167284.55200237135,68591.42359432812,106.6868036,10.7707733,411920948
411920950,326054.44710413995,8821640.379754504,177676.8647560531,66085.9361458308,106.6871132,10.7704647,411920950
411920951,331172.73675580835,9090590.920330863,185293.84962298637,65665.65243298873,106.6871999,10.7703806,411920951
411920952,329836.5189152041,9191027.835536629,183884.81596405897,65318.202611665016,106.6872364,10.7703438,411920952
411920960,400590.1588326511,9280842.343360323,406428.4802681843,55819.19210946218,106.69137,10.769562,411920960
411920965,393926.9460761141,9678840.754147485,398039.207394693,55911.11640135113,106.691214,10.769423,411920965
411920969,401673.8272771464,10484553.385065265,389744.1914919752,57770.608256787935,106.6908975,10.7696728,411920969
411920979,271479.7123317875,6669514.610375473,134390.258719206,63714.07730865514,106.6857396,10.7704746,411920979
411920980,260896.75486099222,5962297.517554212,124329.33777952818,61518.44648664563,106.6854786,10.7701907,411920980
411920983,283564.0473193924,7456014.79439173,143998.94315091704,65913.3515950801,106.6859831,10.7707395,411920983
411920987,268076.1489588637,13774962.186988726,118858.83685577534,58942.68579200259,106.6841682,10.768778,411920987
411920988,252935.7988267017,6703455.47336365,101373.04976724053,4804.023752354357,106.6905316,10.7587993,411920988
411920989,253883.86872952394,6396479.4855360165,118582.76406541126,59518.061272877625,106.6852411,10.7699324,411920989
411920990,250303.4208652466,8999640.321895264,113529.33996251874,55974.01292816089,106.6848117,10.7694797,411920990
411920991,251364.86050004745,9963460.435648257,112581.87826631393,54880.78074477487,106.6846763,10.76934,411920991
411921120,372222.5211953065,13987807.262298463,292615.95652432117,33256.87448280827,106.6897068,10.7647832,411921120
411921123,400711.47626946104,33300037.074742354,226131.69700382324,33166.51409917206,106.688711,10.764417,411921123
411921139,370615.37459405616,2704885.632241454,239418.74025307485,7257.777849621772,106.69382,10.761701,411921139
411921148,359187.53896782035,2549883.135264236,222532.5247724612,7001.176023274698,106.693755,10.761429,411921148
411921149,365487.44320960506,2159314.057617879,240001.86702997916,7318.376268402749,106.694095,10.761651,411921149
411921150,232433.7348877074,4038364.8215333903,110473.70240307476,53201.345582730406,106.685669,10.772312,411921150
411921152,226892.2820982142,3816962.6639144216,107370.75058153094,52353.44128945897,106.685589,10.772397,411921152
411921153,374641.45106106723,2380362.9273477946,247899.3042252233,7466.180507944384,106.694026,10.761744,411921153
411921156,235627.2286961545,4228909.92789378,112214.41209870376,53917.19154176221,106.685731,10.772248,411921156
411921157,258847.32021301138,5146872.048165117,125147.18734075126,57405.60463368832,106.6860204,10.7719162,411921157
411921169,435391.9261043046,34677302.885850824,270241.34297231486,24718.957702000014,106.6884855,10.7632496,411921169
411921193,498355.6855867353,17413824.910311196,417752.46712604223,34027.67617109627,106.691379,10.765047,411921193
411921201,218443.42612413614,3721383.8387997528,98932.35463761674,52582.87923995738,106.6850979,10.7714675,411921201
411921202,225106.5992778605,4032331.437735058,103033.17713386304,53767.90851551951,106.6850137,10.7713534,411921202
411921204,211356.4404273003,3437616.687781382,95681.57546100298,51492.024791555355,106.685198,10.771551,411921204
411921206,216452.70876386092,3346446.276051367,102269.0734203236,50559.28889371581,106.685446,10.772559,411921206
411921208,211571.24433497476,7142886.665932288,84705.6381861518,48092.37773951934,106.6834142,10.769638,411921208
411921210,209405.87081882916,6151281.783125068,83304.34511918577,45764.3771170374,106.6836534,10.7698949,411921210
411921212,208347.88239026084,4387530.61627124,86364.79682017349,49039.31021454358,106.6842689,10.770538,411921212
411921213,220427.89100633888,3786567.0488936165,99682.28795774914,52995.14330583329,106.6849296,10.7712632,411921213
411921220,376993.21400731686,18918000.111402556,164322.87326462247,8468.089431726385,106.6910076,10.7608587,411921220
411921228,449224.62742721336,14490039.778784746,295611.98197339405,11502.739151380005,106.6915474,10.7621729,411921228
411921260,391206.8621471707,18739812.26771721,224097.43666837443,71698.04342758984,106.6866534,10.7679631,411921260
